"","Date","Time","eventtype","longitude","latitude","magnitude","depth"
"309",2015-08-29," 17:00:30",NA,171.7914694,-43.68676117,1.996671378,8.984375
"310",2015-08-29," 15:01:31","earthquake",173.4986507,-42.3501909,3.428833025,7.109375
"311",2015-08-29," 09:39:15",NA,172.1372224,-43.47617507,1.998813083,9.921875
"312",2015-08-28," 17:09:01",NA,171.2312524,-43.49205185,2.371639414,8.515625
"313",2015-08-28," 01:56:54","earthquake",173.6822052,-42.45505142,2.546019437,14.50926304
"314",2015-08-27," 18:27:08",NA,172.9121033,-42.03850455,2.389473319,62.65625
"315",2015-08-27," 17:33:01",NA,172.2602459,-43.6015848,1.957579296,9.921875
"316",2015-08-27," 16:59:15","earthquake",172.0605927,-43.16233063,2.310786742,4.042678356
"317",2015-08-27," 12:41:20",NA,172.1378741,-43.38768882,2.159536322,9.921875
"318",2015-08-27," 00:38:47",NA,172.0371265,-43.18106916,2.257115901,10.859375
"319",2015-08-25," 23:55:16",NA,172.4846382,-43.61131912,2.189013057,9.921875
"320",2015-08-25," 05:14:20","earthquake",173.9060974,-43.00235748,2.689449821,33
"321",2015-08-24," 19:53:25",NA,172.4027144,-43.58894828,2.191792374,9.921875
"322",2015-08-24," 13:20:36","earthquake",172.0173187,-43.25954819,2.457648254,5.729004383
"323",2015-08-24," 01:49:01","earthquake",172.5492462,-42.72411033,2.870966886,41.5625
"324",2015-08-24," 00:26:46","earthquake",171.1362457,-43.48942947,3.113986577,3.892679453
"325",2015-08-23," 23:27:40","earthquake",172.6970978,-43.60583878,2.287731363,4.623226643
"326",2015-08-23," 12:57:44",NA,172.1162346,-43.43549749,1.863111564,7.578125
"327",2015-08-23," 11:56:27",NA,172.3782227,-43.61830497,1.977593887,11.328125
"328",2015-08-23," 03:46:09",NA,172.1480478,-43.58836733,1.588802732,9.921875
"329",2015-08-22," 19:26:37","earthquake",172.5189056,-43.6120224,2.465136355,7.369039059
"330",2015-08-22," 16:22:42",NA,173.4467612,-42.15092018,2.94276256,27.96875
"331",2015-08-22," 02:17:14",NA,172.2279425,-43.60400373,1.803503657,9.453125
"332",2015-08-21," 17:38:30",NA,172.3769429,-43.57318617,1.880749318,8.515625
"333",2015-08-21," 15:19:29","earthquake",169.8543852,-44.42396624,3.234368591,13.671875
"334",2015-08-20," 11:51:09",NA,172.1628275,-43.47523655,2.055944909,8.046875
"335",2015-08-20," 06:00:26",NA,172.0821833,-43.46458324,2.213362498,9.921875
"336",2015-08-19," 10:52:20",NA,172.4087042,-43.62585223,1.859565552,9.921875
"337",2015-08-19," 06:27:42",NA,172.8369516,-43.49198176,2.10892485,12.96875
"338",2015-08-18," 21:50:06",NA,171.6049043,-43.25635195,2.375110277,10.15625
"339",2015-08-18," 03:58:31","earthquake",172.75178,-42.24750407,3.593149419,23.28125
"340",2015-08-16," 23:46:18",NA,172.6836822,-43.60279978,2.310790526,9.6875
"341",2015-08-15," 08:38:22",NA,171.0267197,-43.46615878,2.548575088,6.640625
"342",2015-08-14," 11:19:13",NA,173.3093012,-42.6092197,2.565038907,25.625
"343",2015-08-14," 10:36:39","earthquake",173.3044366,-42.60073391,3.418135639,25.15625
"344",2015-08-13," 20:31:13",NA,172.2489768,-43.62798068,2.233257314,9.921875
"345",2015-08-13," 17:57:02",NA,172.3517583,-43.64092722,2.290631632,7.578125
"346",2015-08-13," 00:54:57",NA,171.9643191,-42.96354479,2.664632678,9.921875
"347",2015-08-12," 15:50:19",NA,172.3969862,-43.58544559,2.305380942,9.921875
"348",2015-08-12," 10:43:00",NA,172.6841265,-43.60030824,1.96478045,9.921875
"349",2015-08-11," 18:00:20",NA,172.0473422,-43.59885587,2.024980577,8.515625
"350",2015-08-11," 00:40:26",NA,172.0523752,-44.01064833,2.434378021,27.03125
"351",2015-08-11," 00:22:10",NA,172.3665266,-43.57789832,2.043671953,9.921875
"352",2015-08-10," 22:44:51","earthquake",172.7958933,-42.64192833,3.577006222,13.671875
"353",2015-08-10," 19:38:06",NA,172.3041492,-43.55357781,2.215172664,6.40625
"354",2015-08-10," 12:25:58","earthquake",172.8097534,-42.66030884,3.834510767,8.092348099
"355",2015-08-10," 12:09:36",NA,172.4574531,-43.6556251,2.023304697,9.453125
"356",2015-08-10," 11:20:00",NA,172.8433747,-42.65749211,2.711414667,23.28125
"357",2015-08-10," 06:34:33",NA,172.3873681,-42.75115426,2.44384146,12.96875
"358",2015-08-10," 02:28:50",NA,173.2800375,-42.59668934,2.625606474,24.21875
"359",2015-08-09," 09:50:49",NA,172.2999101,-43.55930111,2.357522221,9.921875
"360",2015-08-08," 22:09:29",NA,172.7212719,-43.60637509,2.660920365,9.921875
"361",2015-08-08," 12:26:35","earthquake",172.8384857,-43.4392128,2.530016095,5.054763794
"362",2015-08-07," 10:33:12","earthquake",173.2949829,-42.61570358,2.761504197,11.58742142
"363",2015-08-07," 09:28:44","earthquake",173.3331146,-42.61958694,2.657455171,15.26855755
"364",2015-08-07," 09:20:50","earthquake",173.34729,-42.64628601,2.908197629,14.34065723
"365",2015-08-07," 09:14:29","earthquake",173.301712,-42.63840485,3.557497751,13.74199867
"366",2015-08-07," 05:55:41","earthquake",173.2698212,-42.59970856,2.686289221,9.730089188
"367",2015-08-06," 16:38:01","earthquake",171.6166229,-43.56729507,2.24390765,3.926899672
"368",2015-08-05," 15:10:05",NA,173.2800375,-42.59668934,2.657122465,24.21875
"369",2015-08-05," 13:53:00","earthquake",172.142334,-43.4948616,2.661487239,4.881940842
"370",2015-08-05," 06:41:45",NA,171.7676479,-43.00297384,2.546997956,9.921875
"371",2015-08-04," 17:14:06",NA,173.268666,-42.58968396,2.726723205,20.46875
"372",2015-08-04," 03:41:14",NA,172.0062394,-43.39561319,2.377727483,6.640625
"373",2015-08-03," 16:38:07",NA,172.1675837,-43.60311829,2.599396479,10.15625
"374",2015-08-03," 05:34:54","earthquake",173.2996826,-42.61925507,2.75775783,12.88691616
"375",2015-08-02," 19:23:58",NA,171.1808004,-43.50564643,2.703316177,12.265625
"376",2015-08-02," 18:53:04",NA,172.2182031,-43.5536309,2.184139936,9.921875
"377",2015-08-02," 18:33:05","earthquake",173.2029114,-42.20158386,3.997865811,38.7942009
"378",2015-08-01," 23:21:43","earthquake",173.0706465,-42.09321243,2.584578691,47.65625
"379",2015-07-31," 21:57:12",NA,172.570842,-43.62796667,2.134263158,10.15625
"380",2015-07-31," 01:49:09",NA,171.5705702,-43.54517315,2.147633683,12.734375
"381",2015-07-30," 17:54:45",NA,172.8093822,-42.63647597,2.2630282,18.59375
"382",2015-07-30," 16:11:12",NA,172.1733002,-43.60662098,2.162388222,10.15625
"383",2015-07-29," 19:49:21",NA,172.1014692,-43.58202953,2.058896686,9.921875
"384",2015-07-28," 18:07:42",NA,172.6293131,-42.27064867,2.732699221,21.40625
"385",2015-07-28," 14:43:39",NA,171.9243473,-42.9415175,2.436234685,10.15625
"386",2015-07-27," 15:45:06","earthquake",172.6127286,-43.58992587,1.956010759,11.328125
"387",2015-07-27," 14:02:57","earthquake",172.7795665,-43.49284766,2.223265886,11.328125
"388",2015-07-27," 05:33:28",NA,173.7962517,-42.38303627,2.309062422,33.125
"389",2015-07-26," 13:43:03",NA,171.8005199,-43.474907,2.108118877,11.328125
"390",2015-07-25," 14:24:37",NA,173.7946867,-42.39300246,2.570951362,34.0625
"391",2015-07-24," 19:24:00",NA,172.7471418,-42.66973199,2.492034736,50.9375
"392",2015-07-24," 07:53:01",NA,172.5244766,-43.60243669,1.96200189,9.921875
"393",2015-07-24," 03:09:45","earthquake",172.0233776,-43.45622316,3.052840753,9.921875
"394",2015-07-23," 19:33:49",NA,173.705021,-42.09170399,2.317564612,44.84375
"395",2015-07-23," 16:09:56",NA,172.0283335,-43.59831399,1.795294614,9.921875
"396",2015-07-23," 06:22:51","earthquake",172.8494896,-42.44065485,2.863295008,20.46875
"397",2015-07-22," 05:53:06",NA,171.8440131,-43.56299661,1.87718278,10.859375
"398",2015-07-22," 04:59:03",NA,173.8917843,-42.25066022,2.389856361,30.78125
"399",2015-07-22," 04:45:04","earthquake",172.6564951,-43.59451232,2.459608889,10.390625
"400",2015-07-20," 14:53:52","earthquake",172.9015308,-42.42881161,2.836030501,18.59375
"401",2015-07-20," 10:38:27","earthquake",172.6978388,-43.59485588,3.110677013,10.15625
"402",2015-07-20," 01:19:50","earthquake",173.6062642,-42.43842574,2.85988259,34.765625
"403",2015-07-18," 13:38:02","earthquake",172.6682281,-43.57853317,2.343205153,3.750329018
"404",2015-07-18," 13:25:01",NA,172.1380983,-43.45449134,2.379945155,9.453125
"405",2015-07-18," 10:17:02",NA,172.1424024,-43.46546868,2.496175195,8.28125
"406",2015-07-17," 22:40:46",NA,172.1915729,-43.3207606,2.013211148,10.390625
"407",2015-07-17," 17:47:46","earthquake",173.0688124,-43.51195321,2.472599061,26.09375
"408",2015-07-17," 07:46:04",NA,172.70999,-43.61607034,1.875368081,9.921875
"409",2015-07-16," 03:11:11","earthquake",171.9611511,-43.2484169,2.58629529,4.840957165
"410",2015-07-15," 17:48:29","earthquake",172.663059,-42.48782949,2.491537771,9.921875
"411",2015-07-15," 08:54:40",NA,172.1575511,-43.58863827,1.991754895,9.921875
"412",2015-07-14," 11:59:09",NA,171.8725252,-43.5471088,2.486454818,9.921875
"413",2015-07-14," 09:03:59",NA,172.1024057,-43.57704644,2.293008233,9.921875
"414",2015-07-13," 17:25:55",NA,173.0875371,-42.1037205,2.361969272,50.46875
"415",2015-07-13," 10:57:44",NA,172.0482835,-43.59387277,1.950721366,9.453125
"416",2015-07-13," 06:57:52",NA,173.1521831,-42.08891645,2.443281977,51.40625
"417",2015-07-12," 22:25:53",NA,172.0720869,-43.19710221,2.348735213,9.921875
"418",2015-07-12," 18:58:31",NA,171.9922956,-43.18395735,1.744031451,11.09375
"419",2015-07-12," 10:16:06",NA,171.542089,-43.54436033,1.969300339,5.234375
"420",2015-07-12," 08:04:47",NA,172.3874824,-43.58517465,2.103914035,9.921875
"421",2015-07-12," 06:18:52",NA,172.8715919,-43.00302394,2.093752339,13.671875
"422",2015-07-11," 07:43:10",NA,172.3683554,-43.56793213,2.044791689,9.921875
"423",2015-07-11," 07:06:46",NA,173.6731891,-42.21425908,2.513025133,44.84375
"424",2015-07-11," 04:37:43","earthquake",172.6224241,-43.60689744,2.573481799,9.921875
"425",2015-07-11," 00:22:02",NA,171.849707,-43.5664993,2.116922711,9.921875
"426",2015-07-10," 10:43:20",NA,171.0684761,-43.46401079,2.11124227,8.515625
"427",2015-07-10," 02:16:08",NA,171.8440131,-43.56299661,2.053930883,9.921875
"428",2015-07-09," 23:34:31",NA,171.8487498,-43.57148239,2.035385811,9.921875
"429",2015-07-09," 19:23:45","earthquake",171.8383199,-43.55949392,3.519723793,9.921875
"430",2015-07-09," 15:56:25",NA,173.8607591,-42.32984786,2.605145329,27.03125
"431",2015-07-09," 11:19:18","earthquake",172.7071156,-43.614319,3.204070508,9.921875
"432",2015-07-09," 08:23:45",NA,172.4029723,-43.62234954,2.146588584,9.921875
"433",2015-07-09," 06:50:16","earthquake",173.9450108,-42.22885079,2.35207296,49.53125
"434",2015-07-09," 05:17:19","earthquake",172.0052391,-43.3504944,2.608241771,8.515625
"435",2015-07-08," 16:22:15","earthquake",172.6724283,-42.45220762,2.521805363,13.90625
"436",2015-07-08," 02:37:33","earthquake",170.0572771,-44.15470032,2.582064328,12.03125
"437",2015-07-08," 01:33:22","earthquake",172.7062286,-43.61930209,2.563587782,9.453125
"438",2015-07-08," 01:23:26",NA,172.83745,-43.52538302,2.372992811,5.46875
"439",2015-07-07," 15:18:31",NA,171.8506641,-43.5615162,2.386694065,9.921875
"440",2015-07-07," 12:12:24",NA,172.7172848,-43.62879902,2.062328076,11.09375
"441",2015-07-07," 11:46:57","earthquake",172.7203861,-43.61135819,3.579305413,10.390625
"442",2015-07-07," 00:19:30","earthquake",170.0651579,-44.14823682,3.044959772,6.40625
"443",2015-07-06," 05:45:15","earthquake",169.657094,-44.35571687,4.960596569,12.1975
"444",2015-07-05," 08:09:28",NA,172.3782227,-43.61830497,2.350666045,9.921875
"445",2015-07-05," 03:34:58","earthquake",172.6572325,-43.53693578,3.193832633,14.84375
"446",2015-07-03," 18:07:35",NA,172.3478659,-43.55816427,2.153483621,7.34375
"447",2015-07-03," 09:30:40","earthquake",172.6369781,-43.57784653,2.694118021,4.396662712
"448",2015-07-03," 05:28:45",NA,173.0340771,-42.38425423,2.632883295,47.1875
"449",2015-07-02," 02:27:02",NA,172.1449032,-43.50311283,2.069869818,9.921875
"450",2015-07-02," 02:17:12",NA,172.1364011,-43.51455943,2.109776237,8.984375
"451",2015-07-01," 19:01:43",NA,172.1796046,-43.40224146,2.142069577,8.046875
"452",2015-07-01," 06:58:17","earthquake",172.7353586,-42.4139685,2.611985913,10.15625
"453",2015-06-30," 21:06:54","earthquake",172.6385689,-43.60568797,2.240604592,9.921875
"454",2015-06-29," 22:29:17","earthquake",172.8143158,-43.43585587,2.702423299,3.888063908
"455",2015-06-29," 19:38:11",NA,172.5953426,-43.65120341,2.202249802,13.203125
"456",2015-06-29," 13:10:23",NA,172.9011991,-41.99311482,2.576209242,75.3125
"457",2015-06-29," 11:23:53","earthquake",172.6150665,-43.59797668,2.343177589,3.793633223
"458",2015-06-29," 00:14:12",NA,172.2770019,-42.87403338,2.578604101,7.109375
"459",2015-06-28," 21:33:29",NA,172.7025434,-43.47896261,2.526624041,10.390625
"460",2015-06-27," 19:08:09",NA,172.4271343,-43.61218503,1.901480936,18.125
"461",2015-06-27," 09:20:05",NA,172.422313,-43.60369924,2.473607814,10.15625
"462",2015-06-27," 04:16:23",NA,172.3302366,-42.61592357,2.52526436,16.71875
"463",2015-06-26," 23:35:21",NA,171.8535805,-43.51316566,2.520492351,11.796875
"464",2015-06-26," 07:14:39","earthquake",172.8046883,-43.45850788,2.753253927,12.265625
"465",2015-06-26," 05:35:09",NA,172.7650022,-42.67525697,2.533826455,50.46875
"466",2015-06-25," 20:38:28",NA,172.9267448,-42.71999866,2.349232081,40.15625
"467",2015-06-25," 13:16:47",NA,172.347399,-43.69924395,1.848563848,9.921875
"468",2015-06-25," 11:18:29",NA,172.6328255,-43.60218528,1.806790389,9.921875
"469",2015-06-25," 07:16:17",NA,173.0795428,-42.3738914,2.37389149,56.09375
"470",2015-06-25," 01:49:01",NA,171.1171956,-44.12867856,1.945158465,5.234375
"471",2015-06-24," 10:01:14",NA,172.4844866,-43.59461849,1.737800844,6.171875
"472",2015-06-24," 05:41:13",NA,172.7725061,-43.49681962,2.052226848,10.15625
"473",2015-06-23," 05:07:35",NA,172.4894689,-43.61980491,2.009632365,9.921875
"474",2015-06-23," 04:35:25","earthquake",172.5970353,-43.58864378,2.148198335,10.15625
"475",2015-06-23," 01:24:45",NA,172.4989787,-43.62007585,2.064278863,10.390625
"476",2015-06-21," 05:51:44",NA,172.5056199,-43.61859544,2.81697706,9.921875
"477",2015-06-20," 20:29:14",NA,172.5056199,-43.61859544,2.867398289,9.921875
"478",2015-06-20," 20:13:43",NA,172.5022993,-43.61933564,2.658787797,10.15625
"479",2015-06-20," 18:37:00",NA,172.6556042,-43.59949541,2.119060609,9.921875
"480",2015-06-20," 07:19:22",NA,172.1439141,-43.4913953,2.185361505,9.921875
"481",2015-06-19," 20:51:38",NA,172.191637,-43.55955252,1.937381312,9.921875
"482",2015-06-19," 05:49:54","earthquake",173.0610628,-42.07624086,2.891531007,46.71875
"483",2015-06-18," 22:55:06",NA,172.6611481,-43.58629747,2.380281922,9.921875
"484",2015-06-17," 05:02:15",NA,173.0117208,-42.81092337,2.397396703,39.6875
"485",2015-06-16," 08:52:53",NA,172.3684749,-43.58463277,2.014205356,10.390625
"486",2015-06-16," 07:37:56",NA,172.380842,-43.58665505,2.087365143,9.921875
"487",2015-06-14," 15:00:12","earthquake",173.0888846,-43.32057331,3.978783418,30.3125
"488",2015-06-11," 16:36:21",NA,172.9398117,-42.71703785,2.522963271,40.15625
"489",2015-06-11," 10:15:43",NA,172.8909727,-42.7089487,2.752155,42.96875
"490",2015-06-11," 10:09:05",NA,172.6394614,-43.60070488,2.565412039,10.859375
"491",2015-06-11," 09:54:58",NA,172.9153909,-42.42086771,2.688823394,22.8125
"492",2015-06-11," 05:14:49",NA,173.1265183,-42.05645371,2.701257557,55.625
"493",2015-06-10," 17:12:12","earthquake",172.7268114,-43.52139153,2.563675596,10.390625
"494",2015-06-10," 11:20:39",NA,172.3660865,-43.64968394,2.395265771,9.921875
"495",2015-06-09," 18:51:13","earthquake",172.7219551,-43.51290575,2.254829223,10.859375
"496",2015-06-09," 17:26:17",NA,172.1443722,-43.62500034,2.469933801,9.921875
"497",2015-06-08," 20:38:37","earthquake",172.0475321,-43.19305764,2.743224625,12.265625
"498",2015-06-08," 15:19:15","earthquake",170.0522393,-44.17712425,2.802976226,5.234375
"499",2015-06-07," 19:56:11",NA,173.8607591,-42.32984786,2.479633874,31.71875
"500",2015-06-07," 19:16:35",NA,172.380842,-43.58665505,1.958449552,9.921875
"501",2015-06-07," 13:15:22","earthquake",173.1342695,-42.12177583,2.657000732,57.03125
"502",2015-06-06," 20:40:12",NA,172.380842,-43.58665505,2.109186207,9.921875
"503",2015-06-04," 20:56:06",NA,172.7318923,-43.47479233,2.458878559,9.921875
"504",2015-06-04," 19:51:16","earthquake",172.2742358,-43.21626083,2.660846077,26.328125
"505",2015-06-04," 15:37:00",NA,172.7305607,-43.5899454,2.914775626,9.921875
"506",2015-06-02," 21:35:19",NA,172.3525892,-43.64074217,2.195723261,8.57421875
"507",2015-06-02," 17:47:05","earthquake",172.399066,-43.60888066,2.97552596,10.390625
"508",2015-06-01," 14:21:04",NA,171.5309697,-43.55636208,2.087700117,5.87890625
"509",2015-06-01," 12:10:22",NA,171.1499879,-43.37570609,2.71492882,5.1171875
"510",2015-06-01," 11:25:10",NA,171.5297686,-43.55841579,2.520582527,5.52734375
"511",2015-06-01," 07:58:46",NA,171.1443521,-43.3722034,2.468358304,5.1171875
"512",2015-06-01," 07:39:08",NA,171.153419,-43.36661557,2.127219348,5.1171875
"513",2015-05-31," 23:01:12",NA,172.2580782,-43.59609614,2.47938338,6.7578125
"514",2015-05-31," 07:31:46",NA,173.6749288,-42.67487136,2.312062593,70.15625
"515",2015-05-31," 05:43:23",NA,172.5040381,-43.62731586,1.80007062,10.0390625
"516",2015-05-30," 20:10:20",NA,171.1490845,-43.37233887,2.223959794,5.1171875
"517",2015-05-30," 13:55:14",NA,172.7904734,-43.65195965,2.362402076,7.40234375
"518",2015-05-30," 09:38:01",NA,171.4629248,-43.36190267,2.120346177,8.22265625
"519",2015-05-29," 14:18:51","earthquake",173.1596069,-42.11035156,2.455480521,32.58013916
"520",2015-05-28," 16:18:51",NA,172.4452264,-42.97113387,2.076007748,5.1171875
"521",2015-05-28," 14:34:51",NA,174.0142125,-42.36684397,2.226728203,24.453125
"522",2015-05-28," 11:18:12",NA,172.595128,-43.45753029,2.059262157,33.359375
"523",2015-05-28," 10:35:21",NA,172.0323929,-43.17258338,1.94286564,9.921875
"524",2015-05-27," 03:43:59",NA,173.6856444,-42.70605201,2.667646084,23.515625
"525",2015-05-25," 15:17:13","earthquake",172.8055648,-43.45352478,2.987960519,9.921875
"526",2015-05-25," 11:41:05",NA,173.6555138,-42.12947385,2.538110429,44.140625
"527",2015-05-23," 20:29:10",NA,172.3895362,-43.57396268,1.96476153,10.0390625
"528",2015-05-22," 21:18:50",NA,173.0082852,-41.94700441,2.518652419,87.265625
"529",2015-05-22," 17:40:39","earthquake",173.1190338,-42.14585114,4.522693303,36.16589737
"530",2015-05-22," 10:30:39",NA,171.9779081,-43.19314703,1.957067828,6.7578125
"531",2015-05-22," 01:26:07","earthquake",172.2094879,-43.59823608,2.378010856,2.678860903
"532",2015-05-21," 23:37:47",NA,172.0662553,-43.22824655,2.601906963,8.6328125
"533",2015-05-21," 09:59:48",NA,171.1231653,-43.70636475,2.545163788,5.05859375
"534",2015-05-21," 07:20:51",NA,171.7480372,-43.03122022,2.422461357,5.1171875
"535",2015-05-20," 14:21:41",NA,173.168247,-43.33870126,2.572952312,29.609375
"536",2015-05-20," 02:37:12",NA,171.2613429,-43.54783234,2.237203409,7.63671875
"537",2015-05-19," 03:53:25","earthquake",172.7451558,-43.61540276,2.95021222,12.734375
"538",2015-05-19," 03:37:32",NA,172.1299535,-43.20919961,2.332439536,8.8671875
"539",2015-05-18," 14:20:40",NA,171.7438081,-43.02859321,2.321928185,5.1171875
"540",2015-05-18," 11:01:05",NA,172.7241463,-43.60812644,2.133834801,10.859375
"541",2015-05-17," 14:08:36","earthquake",172.8219618,-43.50490876,2.277055378,10.15625
"542",2015-05-17," 13:56:23",NA,172.7254183,-43.60544984,2.332027757,10.80078125
"543",2015-05-17," 08:47:50",NA,172.210727,-43.3200567,2.40454459,9.1015625
"544",2015-05-17," 08:29:53",NA,172.8110624,-43.44032684,2.150823439,11.796875
"545",2015-05-17," 04:57:37",NA,173.7402528,-42.53993114,2.562845657,31.71875
"546",2015-05-17," 00:01:53","earthquake",172.7294069,-43.51124029,2.91349402,11.38671875
"547",2015-05-16," 18:50:19",NA,171.8234903,-43.55385163,2.168284595,7.87109375
"548",2015-05-16," 01:56:58",NA,172.8761385,-42.7949071,2.608809199,44.9609375
"549",2015-05-16," 01:13:02",NA,172.0839427,-43.12521743,2.336622491,12.1484375
"550",2015-05-15," 12:07:10",NA,173.1426957,-42.08989128,2.562858327,47.3046875
"551",2015-05-15," 09:32:38","earthquake",173.0882699,-42.080791,2.995087662,48.7109375
"552",2015-05-14," 23:44:33","earthquake",171.7804565,-42.98515701,2.843964205,5.623468399
"553",2015-05-14," 18:20:39",NA,173.2117118,-42.14239533,2.696486508,73.4375
"554",2015-05-14," 03:54:45",NA,172.094779,-43.4313356,2.030370238,8.92578125
"555",2015-05-13," 21:29:45",NA,172.5839652,-43.62145358,2.069547821,10.56640625
"556",2015-05-13," 19:31:23",NA,172.29977,-43.55574884,2.290035435,8.10546875
"557",2015-05-13," 16:59:33",NA,172.0500025,-43.12925223,2.415872982,10.2734375
"558",2015-05-11," 18:54:25","earthquake",172.0684183,-43.14063598,4.028555863,10.7421875
"559",2015-05-11," 18:30:05","earthquake",172.8278503,-43.48654556,2.513616881,8.984185219
"560",2015-05-11," 17:38:21",NA,172.7318866,-43.60041716,2.086974676,10.7421875
"561",2015-05-11," 15:15:57","earthquake",172.664978,-43.61406708,2.916961392,8.82178688
"562",2015-05-11," 15:05:23","earthquake",172.8006744,-43.50035477,2.266979765,8.627863884
"563",2015-05-11," 11:32:31","earthquake",172.7600403,-43.59441376,2.742160494,6.858023167
"564",2015-05-10," 22:07:44",NA,171.1546234,-43.49362165,2.162940325,6.5234375
"565",2015-05-10," 04:53:09",NA,172.2143792,-43.59986,2.414187756,5.3515625
"566",2015-05-10," 04:50:44",NA,172.2275148,-43.58917176,2.010491091,6.23046875
"567",2015-05-09," 22:30:10","earthquake",172.6962433,-43.58109283,2.395261993,3.946038246
"568",2015-05-09," 20:30:28",NA,172.949338,-42.02039614,2.738580098,93.359375
"569",2015-05-09," 01:17:04",NA,171.7514064,-43.00542908,2.346359345,5.1171875
"570",2015-05-08," 18:42:48",NA,172.7349586,-42.84717375,2.36525804,20.234375
"571",2015-05-08," 18:03:55",NA,172.1572357,-43.18159427,2.328265992,10.5078125
"572",2015-05-08," 17:56:32",NA,172.654586,-43.53393867,2.046936857,14.2578125
"573",2015-05-08," 06:19:06",NA,172.3441662,-42.77286453,2.490923145,11.6796875
"574",2015-05-07," 23:08:31",NA,172.6692759,-43.53185353,2.46279882,13.5546875
"575",2015-05-07," 12:57:13",NA,172.3929818,-43.58992311,2.496626217,9.1015625
"576",2015-05-07," 11:34:27","earthquake",172.2608948,-43.61351013,2.85545281,3.14701128
"577",2015-05-07," 06:25:13",NA,173.0692547,-42.05519817,2.430252355,49.6484375
"578",2015-05-07," 02:06:06","earthquake",173.1429484,-42.07904942,2.809187159,46.6015625
"579",2015-05-06," 08:39:28",NA,171.7749545,-42.99775611,2.387346908,9.8046875
"580",2015-05-05," 16:28:50",NA,173.1464611,-42.10460594,2.580210944,62.421875
"581",2015-05-05," 15:23:46",NA,172.9816539,-42.17824907,2.436095128,63.359375
"582",2015-05-04," 19:05:48","earthquake",171.7584534,-42.99351501,3.010309032,5
"583",2015-05-04," 09:48:09",NA,171.7711821,-43.00098786,2.168577955,5.1171875
"584",2015-05-04," 04:21:19",NA,172.7830964,-43.49086169,2.536164187,10.9765625
"585",2015-05-03," 19:17:30",NA,172.7760364,-43.49483364,1.919547817,11.4453125
"586",2015-05-03," 09:29:35","earthquake",172.838103,-42.44324556,2.304729195,13.7890625
"587",2015-05-03," 07:29:34",NA,171.7725706,-43.01021385,2.518677757,5.1171875
"588",2015-05-03," 07:13:36",NA,171.7824589,-43.00799324,2.172006319,5.1171875
"589",2015-05-03," 07:03:48",NA,171.7763639,-42.99863178,2.230538273,5.1171875
"590",2015-05-03," 06:53:10",NA,171.7678648,-43.01007838,2.451987217,5.1171875
"591",2015-05-03," 06:46:42","earthquake",171.7547302,-42.98983383,4.148036052,5.415926933
"592",2015-05-03," 06:44:30",NA,171.7735243,-43.00523075,2.443512263,5.1171875
"593",2015-05-03," 00:33:30","earthquake",173.1163253,-42.11749663,3.618388625,61.1328125
"594",2015-05-02," 21:17:01",NA,172.6564652,-42.46301317,2.309957124,10.0390625
"595",2015-05-02," 21:03:43",NA,173.1191287,-42.08210939,2.286940236,51.640625
"596",2015-05-02," 16:42:47","earthquake",172.6710663,-42.46605301,2.447344828,5.843970776
"597",2015-05-02," 15:11:27",NA,173.1171456,-42.07537495,2.187181633,48.828125
"598",2015-05-02," 08:57:30","earthquake",172.4162598,-42.49121475,3.252435955,5
"599",2015-05-01," 22:34:23",NA,173.1207929,-42.0721432,2.251573924,50.703125
"600",2015-05-01," 06:41:09","earthquake",172.6791236,-42.21742396,2.961006508,22.2265625
"601",2015-04-30," 12:52:37",NA,173.0392887,-42.64897277,2.729650366,11.328125
"602",2015-04-30," 01:51:24","earthquake",173.1573454,-43.29081997,2.961903084,36.40625
"603",2015-04-28," 10:35:32",NA,173.1605492,-42.11336266,2.627129382,67.578125
"604",2015-04-28," 04:33:06","earthquake",173.0612719,-42.07499508,2.61454828,47.3046875
"605",2015-04-28," 03:57:27","earthquake",173.0677356,-42.07351468,3.661507027,54.1015625
"606",2015-04-27," 19:49:46","earthquake",173.0651131,-42.10765614,2.973880712,51.5234375
"607",2015-04-27," 14:18:39","earthquake",172.8313446,-42.15604019,2.842263087,5
"608",2015-04-27," 00:19:42","earthquake",173.1565298,-42.10948987,2.922976969,54.8046875
"609",2015-04-26," 18:11:01",NA,172.1923442,-43.06028495,2.419289137,12.265625
"610",2015-04-26," 08:04:03",NA,172.3538208,-43.62971525,2.003859567,10.9765625
"611",2015-04-26," 07:54:47",NA,172.3483224,-43.59031975,2.315121502,8.8671875
"612",2015-04-26," 07:40:30",NA,173.1597198,-42.11834576,2.596283302,63.828125
"613",2015-04-26," 05:58:15",NA,172.2199416,-43.56996143,2.57027528,7.9296875
"614",2015-04-25," 22:31:32",NA,171.9549554,-43.34801124,2.457854803,10.33203125
"615",2015-04-25," 15:58:55",NA,173.0224408,-42.1210161,2.488121772,64.765625
"616",2015-04-25," 15:28:55",NA,173.1360244,-42.09261746,2.461142677,53.046875
"617",2015-04-25," 14:21:15","earthquake",172.9633136,-42.01120646,2.626538756,75.8984375
"618",2015-04-25," 13:21:06","earthquake",173.1041107,-42.01576233,2.452419035,5.293426991
"619",2015-04-25," 12:02:01",NA,173.1414767,-42.13450451,2.429405724,64.765625
